date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:29:07	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:07%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=adidas&showFeatures=0&showNews=0)
19:29:07	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:07%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=adidas&showFeatures=0&showNews=0)
19:29:08	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:08%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=adidas&showFeatures=0&showNews=0)
19:29:08	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:08%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=adidas&showFeatures=0&showNews=0)
19:29:09	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:09%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=adidas&showFeatures=0&showNews=0)
19:29:09	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.2c18cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=charlwood&showFeatures=0&showNews=0)
19:29:09	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.2c28cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=charlwood&showFeatures=0&showNews=0)
19:29:09	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.2c3c773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=charlwood&showFeatures=0&showNews=0)
19:29:09	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.2c4c773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=charlwood&showFeatures=0&showNews=0)
19:29:10	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:10%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=charlwood&showFeatures=0&showNews=0)
19:29:10	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:10%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=charlwood&showFeatures=0&showNews=0)
19:29:11	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:11%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=charlwood&showFeatures=0&showNews=0)
19:29:12	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:12%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=charlwood&showFeatures=0&showNews=0)
19:29:12	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:12%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=charlwood&showFeatures=0&showNews=0)
19:29:13	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:13%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=charlwood&showFeatures=0&showNews=0)
19:29:13	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:13%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=charlwood&showFeatures=0&showNews=0)
19:29:14	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:14%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=charlwood&showFeatures=0&showNews=0)
19:29:14	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.2cd8cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=payce)
19:29:14	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.2ce8cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=payce)
19:29:14	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.2cfc773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=payce)
19:29:14	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.2d0c773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=payce)
19:29:15	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:15%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=payce)
19:29:15	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:15%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=payce)
19:29:16	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:16%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=payce)
19:29:16	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:16%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=payce)
19:29:17	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:17%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=payce)
19:29:17	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:17%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=payce)
19:29:18	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:18%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=payce)
19:29:18	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:18%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=payce)
19:29:18	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.2d98cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=azbcreative&showFeatures=0&showNews=0)
19:29:18	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.2da8cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=azbcreative&showFeatures=0&showNews=0)
19:29:18	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.2dbc773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=azbcreative&showFeatures=0&showNews=0)
19:29:18	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.2dcc773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=azbcreative&showFeatures=0&showNews=0)
19:29:19	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:19%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=azbcreative&showFeatures=0&showNews=0)
19:29:20	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:20%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=azbcreative&showFeatures=0&showNews=0)
19:29:20	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:20%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=azbcreative&showFeatures=0&showNews=0)
19:29:21	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:21%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=azbcreative&showFeatures=0&showNews=0)
19:29:21	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:21%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=azbcreative&showFeatures=0&showNews=0)
19:29:22	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:22%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=azbcreative&showFeatures=0&showNews=0)
19:29:23	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:23%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=azbcreative&showFeatures=0&showNews=0)
19:29:23	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:23%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=azbcreative&showFeatures=0&showNews=0)
19:29:23	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.2e58cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=biasol&showFeatures=0&showNews=0)
19:29:23	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.2e68cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=biasol&showFeatures=0&showNews=0)
19:29:23	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.2e7c773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=biasol&showFeatures=0&showNews=0)
19:29:23	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.2e8c773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=biasol&showFeatures=0&showNews=0)
19:29:24	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:24%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=biasol&showFeatures=0&showNews=0)
19:29:25	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:25%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=biasol&showFeatures=0&showNews=0)
19:29:25	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:25%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=biasol&showFeatures=0&showNews=0)
19:29:26	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:26%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=biasol&showFeatures=0&showNews=0)
19:29:27	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:27%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=biasol&showFeatures=0&showNews=0)
19:29:27	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:27%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=biasol&showFeatures=0&showNews=0)
19:29:28	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:28%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=biasol&showFeatures=0&showNews=0)
19:29:29	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:28%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=biasol&showFeatures=0&showNews=0)
19:29:29	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.2f18cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=microsoft&showFeatures=0&showNews=0)
19:29:29	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.2f28cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=microsoft&showFeatures=0&showNews=0)
19:29:29	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.2f3c773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=microsoft&showFeatures=0&showNews=0)
19:29:29	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.2f4c773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=microsoft&showFeatures=0&showNews=0)
19:29:29	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:29%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=microsoft&showFeatures=0&showNews=0)
19:29:30	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:30%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=microsoft&showFeatures=0&showNews=0)
19:29:31	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:31%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=microsoft&showFeatures=0&showNews=0)
19:29:31	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:31%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=microsoft&showFeatures=0&showNews=0)
19:29:32	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:32%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=microsoft&showFeatures=0&showNews=0)
19:29:33	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:33%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=microsoft&showFeatures=0&showNews=0)
19:29:33	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:33%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=microsoft&showFeatures=0&showNews=0)
19:29:34	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:34%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=microsoft&showFeatures=0&showNews=0)
19:29:34	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.2fd8cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=Foster%20%2B%20Partners&showFeatures=0&showNews=0)
19:29:34	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.2fe8cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=Foster%20%2B%20Partners&showFeatures=0&showNews=0)
19:29:34	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.2ffc773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=Foster%20%2B%20Partners&showFeatures=0&showNews=0)
19:29:34	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.300c773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=Foster%20%2B%20Partners&showFeatures=0&showNews=0)
19:29:35	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:34%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Foster%20%2B%20Partners&showFeatures=0&showNews=0)
19:29:35	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:35%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Foster%20%2B%20Partners&showFeatures=0&showNews=0)
19:29:36	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:36%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Foster%20%2B%20Partners&showFeatures=0&showNews=0)
19:29:36	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:36%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Foster%20%2B%20Partners&showFeatures=0&showNews=0)
19:29:37	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:37%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Foster%20%2B%20Partners&showFeatures=0&showNews=0)
19:29:38	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:38%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Foster%20%2B%20Partners&showFeatures=0&showNews=0)
19:29:38	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:38%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Foster%20%2B%20Partners&showFeatures=0&showNews=0)
19:29:39	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:39%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Foster%20%2B%20Partners&showFeatures=0&showNews=0)
19:29:39	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.3098cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=Skidmore%2C%20Owings%20%26%20Merrill%20LLP&showFeatures=0&showNews=0)
19:29:39	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.30a8cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=Skidmore%2C%20Owings%20%26%20Merrill%20LLP&showFeatures=0&showNews=0)
19:29:39	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.30bc773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=Skidmore%2C%20Owings%20%26%20Merrill%20LLP&showFeatures=0&showNews=0)
19:29:39	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.30cc773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=Skidmore%2C%20Owings%20%26%20Merrill%20LLP&showFeatures=0&showNews=0)
19:29:39	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:39%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Skidmore%2C%20Owings%20%26%20Merrill%20LLP&showFeatures=0&showNews=0)
19:29:40	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:40%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Skidmore%2C%20Owings%20%26%20Merrill%20LLP&showFeatures=0&showNews=0)
19:29:41	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:41%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Skidmore%2C%20Owings%20%26%20Merrill%20LLP&showFeatures=0&showNews=0)
19:29:41	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:41%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Skidmore%2C%20Owings%20%26%20Merrill%20LLP&showFeatures=0&showNews=0)
19:29:42	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:42%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Skidmore%2C%20Owings%20%26%20Merrill%20LLP&showFeatures=0&showNews=0)
19:29:43	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:42%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20541	drivenxdesign.com/d100/projectbaff.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Skidmore%2C%20Owings%20%26%20Merrill%20LLP&showFeatures=0&showNews=0)
19:29:43	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:43%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Skidmore%2C%20Owings%20%26%20Merrill%20LLP&showFeatures=0&showNews=0)
19:29:44	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:44%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20491	drivenxdesign.com/d100/project4cf5.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Skidmore%2C%20Owings%20%26%20Merrill%20LLP&showFeatures=0&showNews=0)
19:29:44	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.3158cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=Transport%20for%20London&showFeatures=0&showNews=0)
19:29:44	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20464	drivenxdesign.com/d100/project.3168cd0.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=Transport%20for%20London&showFeatures=0&showNews=0)
19:29:44	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.317c773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=Transport%20for%20London&showFeatures=0&showNews=0)
19:29:44	0/-1	---M--	302	error ('')			https://drivenxdesign.com/d100/project.asp?ID=20422	drivenxdesign.com/d100/project.318c773.delayed	(from https://drivenxdesign.com/d100/search.asp?studio=Transport%20for%20London&showFeatures=0&showNews=0)
19:29:44	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:44%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Transport%20for%20London&showFeatures=0&showNews=0)
19:29:45	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:45%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20553	drivenxdesign.com/d100/projectb339.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Transport%20for%20London&showFeatures=0&showNews=0)
19:29:46	148/148	---M--	302	error ('Object%20moved')	text/html	date:Tue,%2006%20Oct%202020%2017:29:46%20GMT	https://drivenxdesign.com/d100/project.asp?ID=20439	drivenxdesign.com/d100/project1d78.asp	(from https://drivenxdesign.com/d100/search.asp?studio=Transport%20for%20London&showFeatures=0&showNews=0)
